county,year,sex,age_band,population
Narok,2022,m,30,43174.0
Narok,2022,m,35,34358.0
Narok,2022,m,40,27265.0
Narok,2022,m,45,22738.0
Narok,2022,m,50,16568.0
Narok,2022,m,55,11520.0
Narok,2022,m,60,8045.0
Narok,2022,m,65,4981.0
Narok,2022,m,70,3320.0
Narok,2022,m,75,1980.0
Narok,2022,m,80,993.0
Narok,2022,m,85,501.0
Narok,2022,m,90,295.0
Nyamira,2022,f,00,6686.0
Nyamira,2022,f,01,25905.0
Nyamira,2022,f,05,37575.0
Nyamira,2022,f,10,44201.0
Nyamira,2022,f,15,36121.0
Nyamira,2022,f,20,23958.0
Nyamira,2022,f,25,23129.0
Nyamira,2022,f,30,24587.0
Nyamira,2022,f,35,16867.0
Nyamira,2022,f,40,15155.0
Nyamira,2022,f,45,13832.0
Nyamira,2022,f,50,9156.0
Nyamira,2022,f,55,10538.0
Nyamira,2022,f,60,7850.0
Nyamira,2022,f,65,4870.0
Nyamira,2022,f,70,3120.0
Nyamira,2022,f,75,1865.0
Nyamira,2022,f,80,1249.0
Nyamira,2022,f,85,774.0
Nyamira,2022,f,90,514.0
Nyamira,2022,m,00,6719.0
Nyamira,2022,m,01,26014.0
Nyamira,2022,m,05,38086.0
Nyamira,2022,m,10,44443.0
Nyamira,2022,m,15,35215.0
Nyamira,2022,m,20,20834.0
Nyamira,2022,m,25,17619.0
Nyamira,2022,m,30,18422.0
Nyamira,2022,m,35,16432.0
Nyamira,2022,m,40,14227.0
Nyamira,2022,m,45,11647.0
Nyamira,2022,m,50,9152.0
Nyamira,2022,m,55,9949.0
Nyamira,2022,m,60,7145.0
Nyamira,2022,m,65,4052.0
Nyamira,2022,m,70,2707.0
Nyamira,2022,m,75,1492.0
Nyamira,2022,m,80,748.0
Nyamira,2022,m,85,409.0
Nyamira,2022,m,90,266.0
Nyandarua,2022,f,00,7307.0
Nyandarua,2022,f,01,28311.0
Nyandarua,2022,f,05,36114.0
Nyandarua,2022,f,10,39374.0
Nyandarua,2022,f,15,37956.0
Nyandarua,2022,f,20,24346.0
Nyandarua,2022,f,25,19776.0
Nyandarua,2022,f,30,21132.0
Nyandarua,2022,f,35,22693.0
Nyandarua,2022,f,40,19287.0
Nyandarua,2022,f,45,18182.0
Nyandarua,2022,f,50,16541.0
Nyandarua,2022,f,55,12146.0
Nyandarua,2022,f,60,7126.0
Nyandarua,2022,f,65,5075.0
Nyandarua,2022,f,70,3788.0
Nyandarua,2022,f,75,3358.0
Nyandarua,2022,f,80,1980.0
Nyandarua,2022,f,85,789.0
Nyandarua,2022,f,90,405.0
Nyandarua,2022,m,00,7505.0
Nyandarua,2022,m,01,29061.0
Nyandarua,2022,m,05,37156.0
Nyandarua,2022,m,10,41013.0
Nyandarua,2022,m,15,39769.0
Nyandarua,2022,m,20,25904.0
Nyandarua,2022,m,25,19341.0
Nyandarua,2022,m,30,20233.0
Nyandarua,2022,m,35,20765.0
Nyandarua,2022,m,40,17751.0
Nyandarua,2022,m,45,16185.0
Nyandarua,2022,m,50,14619.0
Nyandarua,2022,m,55,11218.0
Nyandarua,2022,m,60,6573.0
Nyandarua,2022,m,65,4295.0
Nyandarua,2022,m,70,3062.0
Nyandarua,2022,m,75,1930.0
Nyandarua,2022,m,80,1002.0
Nyandarua,2022,m,85,509.0
Nyandarua,2022,m,90,303.0
Nyeri,2022,f,00,7594.0
Nyeri,2022,f,01,29419.0
Nyeri,2022,f,05,36293.0
Nyeri,2022,f,10,36725.0
Nyeri,2022,f,15,37142.0
Nyeri,2022,f,20,29378.0
Nyeri,2022,f,25,24685.0
Nyeri,2022,f,30,26595.0
Nyeri,2022,f,35,29901.0
Nyeri,2022,f,40,25516.0
Nyeri,2022,f,45,23573.0
Nyeri,2022,f,50,23506.0
Nyeri,2022,f,55,17385.0
Nyeri,2022,f,60,10937.0
Nyeri,2022,f,65,8077.0
Nyeri,2022,f,70,6364.0
Nyeri,2022,f,75,5129.0
Nyeri,2022,f,80,3409.0
Nyeri,2022,f,85,1706.0
Nyeri,2022,f,90,940.0
Nyeri,2022,m,00,7839.0
Nyeri,2022,m,01,30354.0
Nyeri,2022,m,05,36857.0
Nyeri,2022,m,10,37651.0
Nyeri,2022,m,15,38282.0
Nyeri,2022,m,20,31468.0
Nyeri,2022,m,25,24722.0
Nyeri,2022,m,30,26979.0
Nyeri,2022,m,35,28592.0
Nyeri,2022,m,40,24842.0
Nyeri,2022,m,45,22685.0
Nyeri,2022,m,50,21140.0
Nyeri,2022,m,55,16495.0
Nyeri,2022,m,60,9778.0
Nyeri,2022,m,65,6919.0
Nyeri,2022,m,70,5467.0
Nyeri,2022,m,75,3130.0
Nyeri,2022,m,80,1543.0
Nyeri,2022,m,85,811.0
Nyeri,2022,m,90,481.0
Samburu,2022,f,00,6184.0
Samburu,2022,f,01,23958.0
Samburu,2022,f,05,29862.0
Samburu,2022,f,10,26505.0
Samburu,2022,f,15,20150.0
Samburu,2022,f,20,17283.0
Samburu,2022,f,25,13062.0
Samburu,2022,f,30,10207.0
Samburu,2022,f,35,7142.0
Samburu,2022,f,40,5788.0
Samburu,2022,f,45,5380.0
Samburu,2022,f,50,3917.0
Samburu,2022,f,55,2646.0
Samburu,2022,f,60,2748.0
Samburu,2022,f,65,1577.0
Samburu,2022,f,70,1257.0
Samburu,2022,f,75,710.0
Samburu,2022,f,80,428.0
Samburu,2022,f,85,295.0
Samburu,2022,f,90,231.0
Samburu,2022,m,00,6280.0
Samburu,2022,m,01,24316.0
Samburu,2022,m,05,30612.0
Samburu,2022,m,10,28133.0
Samburu,2022,m,15,23620.0
Samburu,2022,m,20,17591.0
Samburu,2022,m,25,13090.0
Samburu,2022,m,30,10001.0
Samburu,2022,m,35,6929.0
Samburu,2022,m,40,6464.0
Samburu,2022,m,45,5049.0
Samburu,2022,m,50,3548.0
Samburu,2022,m,55,2612.0
Samburu,2022,m,60,2394.0
Samburu,2022,m,65,1198.0
Samburu,2022,m,70,1091.0
Samburu,2022,m,75,640.0
Samburu,2022,m,80,303.0
Samburu,2022,m,85,177.0
Samburu,2022,m,90,124.0
Siaya,2022,f,00,13938.0
Siaya,2022,f,01,54001.0
Siaya,2022,f,05,73721.0
Siaya,2022,f,10,80047.0
Siaya,2022,f,15,66851.0
Siaya,2022,f,20,46909.0
Siaya,2022,f,25,38752.0
Siaya,2022,f,30,36720.0
Siaya,2022,f,35,28721.0
Siaya,2022,f,40,24069.0
Siaya,2022,f,45,19530.0
Siaya,2022,f,50,19979.0
Siaya,2022,f,55,17733.0
Siaya,2022,f,60,15225.0
Siaya,2022,f,65,11452.0
Siaya,2022,f,70,7548.0
Siaya,2022,f,75,5325.0
Siaya,2022,f,80,3409.0
Siaya,2022,f,85,1693.0
Siaya,2022,f,90,904.0
Siaya,2022,m,00,14033.0
Siaya,2022,m,01,54334.0
Siaya,2022,m,05,73465.0
Siaya,2022,m,10,79831.0
Siaya,2022,m,15,65717.0
Siaya,2022,m,20,42086.0
Siaya,2022,m,25,31995.0
Siaya,2022,m,30,32326.0
Siaya,2022,m,35,28915.0
Siaya,2022,m,40,22700.0
Siaya,2022,m,45,16453.0
Siaya,2022,m,50,14103.0
Siaya,2022,m,55,11883.0
Siaya,2022,m,60,9686.0
Siaya,2022,m,65,7170.0
Siaya,2022,m,70,5054.0
Siaya,2022,m,75,2917.0
Siaya,2022,m,80,1505.0
Siaya,2022,m,85,804.0
Siaya,2022,m,90,479.0
TaitaTaveta,2022,f,00,4435.0
TaitaTaveta,2022,f,01,17180.0
TaitaTaveta,2022,f,05,19912.0
TaitaTaveta,2022,f,10,20965.0
TaitaTaveta,2022,f,15,19385.0
TaitaTaveta,2022,f,20,15648.0
TaitaTaveta,2022,f,25,13534.0
TaitaTaveta,2022,f,30,12286.0
TaitaTaveta,2022,f,35,12077.0
TaitaTaveta,2022,f,40,9907.0
TaitaTaveta,2022,f,45,9004.0
TaitaTaveta,2022,f,50,7554.0
TaitaTaveta,2022,f,55,6452.0
TaitaTaveta,2022,f,60,4828.0
TaitaTaveta,2022,f,65,3353.0
TaitaTaveta,2022,f,70,2141.0
TaitaTaveta,2022,f,75,1426.0
TaitaTaveta,2022,f,80,986.0
TaitaTaveta,2022,f,85,589.0
TaitaTaveta,2022,f,90,407.0
TaitaTaveta,2022,m,00,4480.0
TaitaTaveta,2022,m,01,17343.0
TaitaTaveta,2022,m,05,20096.0
TaitaTaveta,2022,m,10,21136.0
TaitaTaveta,2022,m,15,19733.0
TaitaTaveta,2022,m,20,16905.0
TaitaTaveta,2022,m,25,14738.0
TaitaTaveta,2022,m,30,14343.0
TaitaTaveta,2022,m,35,13872.0
TaitaTaveta,2022,m,40,11428.0
TaitaTaveta,2022,m,45,9861.0
TaitaTaveta,2022,m,50,8298.0
TaitaTaveta,2022,m,55,6258.0
TaitaTaveta,2022,m,60,4561.0
TaitaTaveta,2022,m,65,3057.0
TaitaTaveta,2022,m,70,1821.0
TaitaTaveta,2022,m,75,1081.0
TaitaTaveta,2022,m,80,531.0
TaitaTaveta,2022,m,85,248.0
TaitaTaveta,2022,m,90,138.0
TanaRiver,2022,f,00,11339.0
TanaRiver,2022,f,01,43928.0
TanaRiver,2022,f,05,53570.0
TanaRiver,2022,f,10,47607.0
TanaRiver,2022,f,15,36646.0
TanaRiver,2022,f,20,30452.0
TanaRiver,2022,f,25,24943.0
TanaRiver,2022,f,30,18972.0
TanaRiver,2022,f,35,16057.0
TanaRiver,2022,f,40,12327.0
TanaRiver,2022,f,45,9982.0
TanaRiver,2022,f,50,8289.0
TanaRiver,2022,f,55,5778.0
TanaRiver,2022,f,60,5277.0
TanaRiver,2022,f,65,2920.0
TanaRiver,2022,f,70,2110.0
TanaRiver,2022,f,75,1025.0
TanaRiver,2022,f,80,604.0
TanaRiver,2022,f,85,510.0
TanaRiver,2022,f,90,491.0
TanaRiver,2022,m,00,12115.0
TanaRiver,2022,m,01,46910.0
TanaRiver,2022,m,05,57939.0
TanaRiver,2022,m,10,51364.0
TanaRiver,2022,m,15,38993.0
TanaRiver,2022,m,20,31028.0
TanaRiver,2022,m,25,23096.0
TanaRiver,2022,m,30,18732.0
TanaRiver,2022,m,35,16237.0
TanaRiver,2022,m,40,13628.0
TanaRiver,2022,m,45,10503.0
TanaRiver,2022,m,50,9046.0
TanaRiver,2022,m,55,6511.0
TanaRiver,2022,m,60,5501.0
TanaRiver,2022,m,65,2734.0
TanaRiver,2022,m,70,2014.0
TanaRiver,2022,m,75,1093.0
TanaRiver,2022,m,80,539.0
TanaRiver,2022,m,85,358.0
TanaRiver,2022,m,90,266.0
Tharaka-Nithi,2022,f,00,3684.0
Tharaka-Nithi,2022,f,01,14272.0
Tharaka-Nithi,2022,f,05,18340.0
Tharaka-Nithi,2022,f,10,20308.0
Tharaka-Nithi,2022,f,15,19332.0
Tharaka-Nithi,2022,f,20,13879.0
Tharaka-Nithi,2022,f,25,11499.0
Tharaka-Nithi,2022,f,30,11730.0
Tharaka-Nithi,2022,f,35,11623.0
Tharaka-Nithi,2022,f,40,9457.0
Tharaka-Nithi,2022,f,45,9291.0
Tharaka-Nithi,2022,f,50,6795.0
Tharaka-Nithi,2022,f,55,6267.0
Tharaka-Nithi,2022,f,60,4641.0
Tharaka-Nithi,2022,f,65,3552.0
Tharaka-Nithi,2022,f,70,2544.0
Tharaka-Nithi,2022,f,75,1602.0
Tharaka-Nithi,2022,f,80,1171.0
Tharaka-Nithi,2022,f,85,784.0
Tharaka-Nithi,2022,f,90,529.0
Tharaka-Nithi,2022,m,00,3695.0
Tharaka-Nithi,2022,m,01,14307.0
Tharaka-Nithi,2022,m,05,18551.0
Tharaka-Nithi,2022,m,10,20340.0
Tharaka-Nithi,2022,m,15,18937.0
Tharaka-Nithi,2022,m,20,13909.0
Tharaka-Nithi,2022,m,25,11340.0
Tharaka-Nithi,2022,m,30,11619.0
Tharaka-Nithi,2022,m,35,11388.0
Tharaka-Nithi,2022,m,40,9603.0
Tharaka-Nithi,2022,m,45,8752.0
Tharaka-Nithi,2022,m,50,6830.0
Tharaka-Nithi,2022,m,55,6039.0
Tharaka-Nithi,2022,m,60,4444.0
Tharaka-Nithi,2022,m,65,2971.0
Tharaka-Nithi,2022,m,70,2017.0
Tharaka-Nithi,2022,m,75,1198.0
Tharaka-Nithi,2022,m,80,650.0
Tharaka-Nithi,2022,m,85,363.0
Tharaka-Nithi,2022,m,90,228.0
TransNzoia,2022,f,00,14504.0
TransNzoia,2022,f,01,56189.0
TransNzoia,2022,f,05,74652.0
TransNzoia,2022,f,10,77575.0
TransNzoia,2022,f,15,68612.0
TransNzoia,2022,f,20,47238.0
TransNzoia,2022,f,25,37775.0
TransNzoia,2022,f,30,34346.0
TransNzoia,2022,f,35,27657.0
TransNzoia,2022,f,40,24990.0
TransNzoia,2022,f,45,19660.0
TransNzoia,2022,f,50,16994.0
TransNzoia,2022,f,55,13853.0
TransNzoia,2022,f,60,9537.0
TransNzoia,2022,f,65,6012.0
TransNzoia,2022,f,70,3638.0
TransNzoia,2022,f,75,2621.0
TransNzoia,2022,f,80,1673.0
TransNzoia,2022,f,85,815.0
TransNzoia,2022,f,90,459.0
TransNzoia,2022,m,00,14833.0
TransNzoia,2022,m,01,57433.0
TransNzoia,2022,m,05,75140.0
TransNzoia,2022,m,10,77578.0
TransNzoia,2022,m,15,68985.0
TransNzoia,2022,m,20,46263.0
TransNzoia,2022,m,25,34618.0
TransNzoia,2022,m,30,32786.0
TransNzoia,2022,m,35,28538.0
TransNzoia,2022,m,40,24169.0
TransNzoia,2022,m,45,18948.0
TransNzoia,2022,m,50,15233.0
TransNzoia,2022,m,55,12292.0
TransNzoia,2022,m,60,8836.0
TransNzoia,2022,m,65,5331.0
TransNzoia,2022,m,70,3321.0
TransNzoia,2022,m,75,1942.0
TransNzoia,2022,m,80,979.0
TransNzoia,2022,m,85,490.0
TransNzoia,2022,m,90,278.0
Turkana,2022,f,00,14876.0
Turkana,2022,f,01,57632.0
Turkana,2022,f,05,75241.0
Turkana,2022,f,10,70947.0
Turkana,2022,f,15,59858.0
Turkana,2022,f,20,46967.0
Turkana,2022,f,25,39028.0
Turkana,2022,f,30,29841.0
Turkana,2022,f,35,24777.0
Turkana,2022,f,40,18721.0
Turkana,2022,f,45,13925.0
Turkana,2022,f,50,10865.0
Turkana,2022,f,55,7395.0
Turkana,2022,f,60,6666.0
Turkana,2022,f,65,4328.0
Turkana,2022,f,70,3183.0
Turkana,2022,f,75,1793.0
Turkana,2022,f,80,904.0
Turkana,2022,f,85,465.0
Turkana,2022,f,90,331.0
Turkana,2022,m,00,15169.0
Turkana,2022,m,01,58734.0
Turkana,2022,m,05,78562.0
Turkana,2022,m,10,78271.0
Turkana,2022,m,15,73723.0
Turkana,2022,m,20,58419.0
Turkana,2022,m,25,42925.0
Turkana,2022,m,30,30860.0
Turkana,2022,m,35,23278.0
Turkana,2022,m,40,18870.0
Turkana,2022,m,45,13540.0
Turkana,2022,m,50,10904.0
Turkana,2022,m,55,6579.0
Turkana,2022,m,60,5495.0
Turkana,2022,m,65,3174.0
Turkana,2022,m,70,2449.0
Turkana,2022,m,75,1353.0
Turkana,2022,m,80,552.0
Turkana,2022,m,85,260.0
Turkana,2022,m,90,177.0
UasinGishu,2022,f,00,16607.0
UasinGishu,2022,f,01,64341.0
UasinGishu,2022,f,05,77144.0
UasinGishu,2022,f,10,81321.0
UasinGishu,2022,f,15,79242.0
UasinGishu,2022,f,20,73818.0
UasinGishu,2022,f,25,59231.0
UasinGishu,2022,f,30,50641.0
UasinGishu,2022,f,35,41030.0
UasinGishu,2022,f,40,32347.0
UasinGishu,2022,f,45,26657.0
UasinGishu,2022,f,50,19294.0
UasinGishu,2022,f,55,14991.0
UasinGishu,2022,f,60,9568.0
UasinGishu,2022,f,65,6302.0
UasinGishu,2022,f,70,3655.0
UasinGishu,2022,f,75,2942.0
UasinGishu,2022,f,80,1963.0
UasinGishu,2022,f,85,902.0
UasinGishu,2022,f,90,484.0
UasinGishu,2022,m,00,16826.0
UasinGishu,2022,m,01,65151.0
UasinGishu,2022,m,05,78727.0
UasinGishu,2022,m,10,79971.0
UasinGishu,2022,m,15,75786.0
UasinGishu,2022,m,20,73067.0
UasinGishu,2022,m,25,59644.0
UasinGishu,2022,m,30,51929.0
UasinGishu,2022,m,35,44098.0
UasinGishu,2022,m,40,34709.0
UasinGishu,2022,m,45,27987.0
UasinGishu,2022,m,50,20112.0
UasinGishu,2022,m,55,14742.0
UasinGishu,2022,m,60,9253.0
UasinGishu,2022,m,65,5667.0
UasinGishu,2022,m,70,3462.0
UasinGishu,2022,m,75,2199.0
UasinGishu,2022,m,80,1123.0
UasinGishu,2022,m,85,519.0
UasinGishu,2022,m,90,271.0
Vihiga,2022,f,00,6733.0
Vihiga,2022,f,01,26087.0
Vihiga,2022,f,05,37700.0
Vihiga,2022,f,10,42298.0
Vihiga,2022,f,15,37604.0
Vihiga,2022,f,20,21812.0
Vihiga,2022,f,25,17072.0
Vihiga,2022,f,30,17029.0
Vihiga,2022,f,35,15742.0
Vihiga,2022,f,40,14166.0
Vihiga,2022,f,45,12245.0
Vihiga,2022,f,50,12445.0
Vihiga,2022,f,55,11118.0
Vihiga,2022,f,60,9398.0
Vihiga,2022,f,65,6847.0
Vihiga,2022,f,70,4291.0
Vihiga,2022,f,75,3392.0
Vihiga,2022,f,80,2279.0
Vihiga,2022,f,85,1090.0
Vihiga,2022,f,90,575.0
Vihiga,2022,m,00,6673.0
Vihiga,2022,m,01,25836.0
Vihiga,2022,m,05,37356.0
Vihiga,2022,m,10,41495.0
Vihiga,2022,m,15,37094.0
Vihiga,2022,m,20,21781.0
Vihiga,2022,m,25,14674.0
Vihiga,2022,m,30,14932.0
Vihiga,2022,m,35,14432.0
Vihiga,2022,m,40,12617.0
Vihiga,2022,m,45,10888.0
Vihiga,2022,m,50,9838.0
Vihiga,2022,m,55,8657.0
Vihiga,2022,m,60,7504.0
Vihiga,2022,m,65,5519.0
Vihiga,2022,m,70,3838.0
Vihiga,2022,m,75,2309.0
Vihiga,2022,m,80,1175.0
Vihiga,2022,m,85,591.0
Vihiga,2022,m,90,331.0
Wajir,2022,f,00,13938.0
Wajir,2022,f,01,53998.0
Wajir,2022,f,05,70933.0
Wajir,2022,f,10,62561.0
Wajir,2022,f,15,47924.0
Wajir,2022,f,20,34303.0
Wajir,2022,f,25,30466.0
Wajir,2022,f,30,24182.0
Wajir,2022,f,35,19931.0
Wajir,2022,f,40,14890.0
Wajir,2022,f,45,7606.0
Wajir,2022,f,50,6579.0
Wajir,2022,f,55,3630.0
Wajir,2022,f,60,2974.0
Wajir,2022,f,65,1337.0
Wajir,2022,f,70,1137.0
Wajir,2022,f,75,484.0
Wajir,2022,f,80,274.0
Wajir,2022,f,85,269.0
Wajir,2022,f,90,354.0
Wajir,2022,m,00,14061.0
Wajir,2022,m,01,54444.0
Wajir,2022,m,05,74564.0
Wajir,2022,m,10,76224.0
Wajir,2022,m,15,62778.0
Wajir,2022,m,20,38507.0
Wajir,2022,m,25,29966.0
Wajir,2022,m,30,26188.0
Wajir,2022,m,35,19493.0
Wajir,2022,m,40,18917.0
Wajir,2022,m,45,10745.0
Wajir,2022,m,50,11114.0
Wajir,2022,m,55,5572.0
Wajir,2022,m,60,5310.0
Wajir,2022,m,65,2111.0
Wajir,2022,m,70,1723.0
Wajir,2022,m,75,886.0
Wajir,2022,m,80,387.0
Wajir,2022,m,85,250.0
Wajir,2022,m,90,225.0
WestPokot,2022,f,00,13659.0
WestPokot,2022,f,01,52914.0
WestPokot,2022,f,05,60957.0
WestPokot,2022,f,10,53789.0
WestPokot,2022,f,15,41435.0
WestPokot,2022,f,20,32942.0
WestPokot,2022,f,25,24975.0
WestPokot,2022,f,30,20080.0
WestPokot,2022,f,35,14377.0
WestPokot,2022,f,40,12191.0
WestPokot,2022,f,45,10846.0
WestPokot,2022,f,50,8187.0
WestPokot,2022,f,55,5597.0
WestPokot,2022,f,60,5137.0
WestPokot,2022,f,65,3852.0
WestPokot,2022,f,70,2499.0
WestPokot,2022,f,75,1405.0
WestPokot,2022,f,80,803.0
WestPokot,2022,f,85,454.0
WestPokot,2022,f,90,338.0
WestPokot,2022,m,00,13843.0
WestPokot,2022,m,01,53595.0
WestPokot,2022,m,05,61148.0
WestPokot,2022,m,10,53745.0
WestPokot,2022,m,15,41812.0
WestPokot,2022,m,20,31369.0
WestPokot,2022,m,25,24226.0
WestPokot,2022,m,30,20450.0
WestPokot,2022,m,35,14661.0
WestPokot,2022,m,40,12132.0
WestPokot,2022,m,45,10763.0
WestPokot,2022,m,50,7824.0
WestPokot,2022,m,55,5390.0
WestPokot,2022,m,60,4183.0
WestPokot,2022,m,65,2916.0
WestPokot,2022,m,70,2029.0
WestPokot,2022,m,75,1060.0
WestPokot,2022,m,80,448.0
WestPokot,2022,m,85,207.0
WestPokot,2022,m,90,125.0
Baringo,2023,f,00,10303.0
Baringo,2023,f,01,39687.0
Baringo,2023,f,05,49584.0
Baringo,2023,f,10,50200.0
Baringo,2023,f,15,43336.0
Baringo,2023,f,20,33344.0
Baringo,2023,f,25,25333.0
Baringo,2023,f,30,20323.0
Baringo,2023,f,35,16639.0
Baringo,2023,f,40,13701.0
Baringo,2023,f,45,12507.0
Baringo,2023,f,50,10428.0
Baringo,2023,f,55,7657.0
Baringo,2023,f,60,5969.0
Baringo,2023,f,65,4328.0
Baringo,2023,f,70,2894.0
Baringo,2023,f,75,1760.0
Baringo,2023,f,80,1148.0
Baringo,2023,f,85,728.0
Baringo,2023,f,90,544.0
Baringo,2023,m,00,10812.0
Baringo,2023,m,01,41611.0
Baringo,2023,m,05,51932.0
Baringo,2023,m,10,52714.0
Baringo,2023,m,15,46099.0
Baringo,2023,m,20,34803.0
Baringo,2023,m,25,24756.0
Baringo,2023,m,30,20678.0
Baringo,2023,m,35,17236.0
Baringo,2023,m,40,13942.0
Baringo,2023,m,45,11896.0
Baringo,2023,m,50,9365.0
Baringo,2023,m,55,7301.0
Baringo,2023,m,60,5745.0
Baringo,2023,m,65,3916.0
Baringo,2023,m,70,2653.0
Baringo,2023,m,75,1458.0
Baringo,2023,m,80,664.0
Baringo,2023,m,85,344.0
Baringo,2023,m,90,220.0
Bomet,2023,f,00,12521.0
Bomet,2023,f,01,48230.0
Bomet,2023,f,05,63074.0
Bomet,2023,f,10,68858.0
Bomet,2023,f,15,62821.0
Bomet,2023,f,20,47420.0
Bomet,2023,f,25,38057.0
Bomet,2023,f,30,35179.0
Bomet,2023,f,35,21649.0
Bomet,2023,f,40,20805.0
Bomet,2023,f,45,19392.0
Bomet,2023,f,50,12524.0
Bomet,2023,f,55,11492.0
Bomet,2023,f,60,8040.0
Bomet,2023,f,65,5484.0
Bomet,2023,f,70,3511.0
Bomet,2023,f,75,2553.0
Bomet,2023,f,80,1865.0
Bomet,2023,f,85,1075.0
Bomet,2023,f,90,603.0
Bomet,2023,m,00,12959.0
Bomet,2023,m,01,49873.0
Bomet,2023,m,05,65589.0
Bomet,2023,m,10,68625.0
Bomet,2023,m,15,63169.0
Bomet,2023,m,20,45280.0
Bomet,2023,m,25,34771.0
Bomet,2023,m,30,32159.0
Bomet,2023,m,35,26962.0
Bomet,2023,m,40,21815.0
Bomet,2023,m,45,19045.0
Bomet,2023,m,50,12176.0
Bomet,2023,m,55,10133.0
Bomet,2023,m,60,7475.0
Bomet,2023,m,65,4762.0
Bomet,2023,m,70,3094.0
Bomet,2023,m,75,1793.0
Bomet,2023,m,80,889.0
Bomet,2023,m,85,476.0
Bomet,2023,m,90,287.0
Bungoma,2023,f,00,28955.0
Bungoma,2023,f,01,111528.0
Bungoma,2023,f,05,152626.0
Bungoma,2023,f,10,163165.0
Bungoma,2023,f,15,143638.0
Bungoma,2023,f,20,94402.0
Bungoma,2023,f,25,73281.0
Bungoma,2023,f,30,67680.0
Bungoma,2023,f,35,52427.0
Bungoma,2023,f,40,48802.0
Bungoma,2023,f,45,39302.0
Bungoma,2023,f,50,35300.0
Bungoma,2023,f,55,30306.0
Bungoma,2023,f,60,21755.0
Bungoma,2023,f,65,14021.0
Bungoma,2023,f,70,8120.0
Bungoma,2023,f,75,5978.0
Bungoma,2023,f,80,3736.0
Bungoma,2023,f,85,1746.0
Bungoma,2023,f,90,945.0
Bungoma,2023,m,00,28920.0
Bungoma,2023,m,01,111297.0
Bungoma,2023,m,05,153371.0
Bungoma,2023,m,10,160541.0
Bungoma,2023,m,15,143051.0
Bungoma,2023,m,20,90224.0
Bungoma,2023,m,25,63807.0
Bungoma,2023,m,30,59671.0
Bungoma,2023,m,35,51479.0
Bungoma,2023,m,40,43799.0
Bungoma,2023,m,45,36541.0
Bungoma,2023,m,50,29116.0
Bungoma,2023,m,55,25692.0
Bungoma,2023,m,60,18574.0
Bungoma,2023,m,65,10966.0
Bungoma,2023,m,70,6302.0
Bungoma,2023,m,75,4214.0
Bungoma,2023,m,80,2096.0
Bungoma,2023,m,85,979.0
Bungoma,2023,m,90,553.0
Busia,2023,f,00,12972.0
Busia,2023,f,01,49959.0
Busia,2023,f,05,67273.0
Busia,2023,f,10,73458.0
Busia,2023,f,15,67550.0
Busia,2023,f,20,45230.0
Busia,2023,f,25,35253.0
Busia,2023,f,30,31749.0
Busia,2023,f,35,24669.0
Busia,2023,f,40,21974.0
Busia,2023,f,45,17387.0
Busia,2023,f,50,17698.0
Busia,2023,f,55,14885.0
Busia,2023,f,60,11091.0
Busia,2023,f,65,7389.0
Busia,2023,f,70,4637.0
Busia,2023,f,75,3197.0
Busia,2023,f,80,2006.0
Busia,2023,f,85,1033.0
Busia,2023,f,90,605.0
Busia,2023,m,00,12903.0
Busia,2023,m,01,49652.0
Busia,2023,m,05,65714.0
Busia,2023,m,10,71346.0
Busia,2023,m,15,65346.0
Busia,2023,m,20,41883.0
Busia,2023,m,25,28797.0
Busia,2023,m,30,26799.0
Busia,2023,m,35,24045.0
Busia,2023,m,40,19881.0
Busia,2023,m,45,15181.0
Busia,2023,m,50,13343.0
Busia,2023,m,55,11425.0
Busia,2023,m,60,8362.0
Busia,2023,m,65,5217.0
Busia,2023,m,70,3383.0
Busia,2023,m,75,2209.0
Busia,2023,m,80,1088.0
Busia,2023,m,85,529.0
Busia,2023,m,90,302.0
Elgeyo-Marakwet,2023,f,00,6188.0
Elgeyo-Marakwet,2023,f,01,23837.0
Elgeyo-Marakwet,2023,f,05,29865.0
Elgeyo-Marakwet,2023,f,10,30631.0
Elgeyo-Marakwet,2023,f,15,27998.0
Elgeyo-Marakwet,2023,f,20,21170.0
Elgeyo-Marakwet,2023,f,25,16173.0
Elgeyo-Marakwet,2023,f,30,13757.0
Elgeyo-Marakwet,2023,f,35,10943.0
Elgeyo-Marakwet,2023,f,40,9357.0
Elgeyo-Marakwet,2023,f,45,8637.0
Elgeyo-Marakwet,2023,f,50,6279.0
Elgeyo-Marakwet,2023,f,55,5527.0
Elgeyo-Marakwet,2023,f,60,4092.0
Elgeyo-Marakwet,2023,f,65,2929.0
Elgeyo-Marakwet,2023,f,70,2009.0
Elgeyo-Marakwet,2023,f,75,1397.0
Elgeyo-Marakwet,2023,f,80,893.0
Elgeyo-Marakwet,2023,f,85,476.0
Elgeyo-Marakwet,2023,f,90,293.0
Elgeyo-Marakwet,2023,m,00,6273.0
Elgeyo-Marakwet,2023,m,01,24143.0
Elgeyo-Marakwet,2023,m,05,30756.0
Elgeyo-Marakwet,2023,m,10,30423.0
Elgeyo-Marakwet,2023,m,15,28122.0
Elgeyo-Marakwet,2023,m,20,22517.0
Elgeyo-Marakwet,2023,m,25,16352.0
Elgeyo-Marakwet,2023,m,30,13799.0
Elgeyo-Marakwet,2023,m,35,11833.0
Elgeyo-Marakwet,2023,m,40,9705.0
